content_id,client_id,rf_score,risk_tier,reason_code,action,seen_in_training,days_since_last_update,impressions_90d,avg_position,ctr
content_ec3ae86fb24c,client_19581e27de,0.5079408753681905,low,stale_visible_but_low_model_risk,spot_check_only,True,104,21315,4.1,0.21
content_7d7a01fdfa19,client_3fdba35f04,0.5079405398681506,low,low_priority,no_action,True,20,7373,7.1,0.28
content_531f2ee83e8c,client_6208ef0f77,0.5079319897439268,low,low_priority,no_action,True,104,63569,11.1,0.48
content_6d8931b73f20,client_6208ef0f77,0.5078740273669813,low,stale_visible_but_low_model_risk,spot_check_only,True,104,21920,12.3,1.99
content_db581a0e8733,client_6208ef0f77,0.5078514387840911,low,low_priority,no_action,True,104,34174,11.2,0.75
content_9770c253d66f,client_8722616204,0.507822052045438,low,low_priority,no_action,True,8,7,5.3,0.0
content_4a1f9d2540b8,client_19581e27de,0.5078031140698589,low,low_priority,no_action,True,20,26605,5.7,0.34
content_c673357ed9a9,client_f74efabef1,0.5077969092184665,low,low_priority,no_action,True,20,19689,5.0,0.44
content_6d9c2b38fb3a,client_19581e27de,0.5077653065473038,low,low_priority,no_action,True,20,8983,6.6,0.3
content_a86c6b228157,client_19581e27de,0.5077504897399281,low,low_priority,no_action,True,20,24283,5.5,0.35
content_7fca9ecf75c0,client_f369cb89fc,0.5077423131787364,low,low_priority,no_action,False,20,8,3.3,0.0
content_59a2f570ffb1,client_19581e27de,0.5077285367867075,low,stale_visible_but_low_model_risk,spot_check_only,True,104,17423,4.6,0.25
content_6ca18af3df27,client_3fdba35f04,0.5076947277655977,low,low_priority,no_action,True,19,613,19.1,1.14
content_0817e1920983,client_4e07408562,0.5076767935729722,low,low_priority,no_action,False,25,7422,9.2,0.11
content_66f9156055d3,client_19581e27de,0.507613493698994,low,stale_visible_but_low_model_risk,spot_check_only,True,104,6379,3.9,0.77
content_3048eb4e44af,client_19581e27de,0.5075840786449757,low,stale_visible_but_low_model_risk,spot_check_only,True,104,7049,6.7,0.33
content_dde215c24811,client_3fdba35f04,0.5075829553136967,low,low_priority,no_action,True,26,13952,7.8,0.64
content_f1c468ce05f4,client_349c41201b,0.5075795518816092,low,low_priority,no_action,True,20,28738,5.7,0.63
content_14409613ab10,client_19581e27de,0.5075175205263062,low,stale_visible_but_low_model_risk,spot_check_only,True,104,18151,5.4,0.19
content_bfd3c1e52fd4,client_19581e27de,0.5074939531741444,low,stale_visible_but_low_model_risk,spot_check_only,True,104,12165,7.1,0.29
content_fe90912d614c,client_4e07408562,0.507482613340826,low,low_priority,no_action,False,13,5347,14.0,0.47
content_e68467f4f883,client_4e07408562,0.5074713203763993,low,low_priority,no_action,False,14,1943,24.0,0.31
content_f9e278aebf72,client_f369cb89fc,0.5074495080989195,low,low_priority,no_action,False,20,33093,3.9,0.45
content_360de680e2ce,client_19581e27de,0.507428042483943,low,stale_visible_but_low_model_risk,spot_check_only,True,104,4530,5.4,0.44
content_24792450aff3,client_7f2253d7e2,0.5072467168705682,low,low_priority,no_action,True,20,116249,4.8,0.58
content_8a7689d45430,client_f74efabef1,0.507232998907174,low,low_priority,no_action,True,8,5,19.4,0.0
content_dd587a324d40,client_19581e27de,0.5072308735684904,low,stale_visible_but_low_model_risk,spot_check_only,True,104,24622,5.0,0.23
content_93873f92e41a,client_19581e27de,0.5072258144273565,low,stale_visible_but_low_model_risk,spot_check_only,True,104,21517,5.2,0.19
content_05bffa8ffdcf,client_19581e27de,0.5072097536783174,low,stale_visible_but_low_model_risk,spot_check_only,True,104,827,5.0,0.48
content_f8712ceaecdf,client_3fdba35f04,0.5072086680897293,low,stale_visible_but_low_model_risk,spot_check_only,True,104,317,28.0,0.32
content_97b6f0e086af,client_6208ef0f77,0.5071903924491196,low,stale_visible_but_low_model_risk,spot_check_only,True,104,15714,11.7,1.03
content_d411f89a60c9,client_4e07408562,0.5071797239034127,low,low_priority,no_action,False,14,18628,6.3,0.93
content_b43fb9f14194,client_bbb965ab0c,0.50716895361013,low,low_priority,no_action,True,15,32706,6.7,0.52
content_aaa392e0fa27,client_3fdba35f04,0.5071487609580159,low,low_priority,no_action,True,26,21856,15.4,1.41
content_a5114e80f6bb,client_8527a891e2,0.5071460624607699,low,low_priority,no_action,False,20,9,28.6,0.0
content_8fc0c89cbc32,client_19581e27de,0.5070582386795797,low,stale_visible_but_low_model_risk,spot_check_only,True,104,8272,5.1,0.27
content_b8bd67994ccd,client_19581e27de,0.5070448009877949,low,low_priority,no_action,True,104,160,23.8,0.0
content_39286618f382,client_349c41201b,0.5070306997638969,low,low_priority,no_action,True,20,15934,5.3,0.51
content_5396f292a07d,client_19581e27de,0.5070300103041566,low,stale_visible_but_low_model_risk,spot_check_only,True,104,812,23.5,0.0
content_5c24ac9294b6,client_8722616204,0.507026109336841,low,low_priority,no_action,True,8,6,6.7,0.0
content_ac9f8e962214,client_19581e27de,0.5070251535888957,low,stale_visible_but_low_model_risk,spot_check_only,True,104,4596,5.5,0.52
content_5e526b380390,client_19581e27de,0.5070174488763758,low,low_priority,no_action,True,20,31440,4.3,0.35
content_6d4472cbbaaa,client_8722616204,0.5069931265351787,low,low_priority,no_action,True,104,16,8.9,12.5
content_a851ef13c4b5,client_8527a891e2,0.5069860591395016,low,low_priority,no_action,False,20,7,15.9,0.0
content_eeb7539434ce,client_19581e27de,0.506909677067193,low,low_priority,no_action,True,104,111,23.6,0.0
content_e1c4ba5e60e4,client_19581e27de,0.5068564418108547,low,stale_visible_but_low_model_risk,spot_check_only,True,104,781,6.0,0.38
content_0aa5afe2ec3d,client_19581e27de,0.5068176249633151,low,stale_visible_but_low_model_risk,spot_check_only,True,104,717,3.4,0.56
content_d5131c5105e3,client_6208ef0f77,0.5067883616009644,low,low_priority,no_action,True,20,12032,5.4,0.88
content_58213c4a07dc,client_19581e27de,0.5067829983580016,low,low_priority,no_action,True,20,6046,9.2,0.05
content_3728726012a6,client_4e07408562,0.5067251740893662,low,low_priority,no_action,False,14,2046,14.0,0.49
content_3cf1dc2271b5,client_4e07408562,0.5067205554668649,low,low_priority,no_action,False,14,2180,29.9,0.18
content_b6947eb8896f,client_a88a7902cb,0.5067034127422024,low,low_priority,no_action,True,20,24,6.5,4.17
content_3ad3a781fa91,client_4e07408562,0.5066727881760452,low,low_priority,no_action,False,104,145044,5.2,1.08
content_b33dbf37def4,client_9f14025af0,0.5066227653182555,low,low_priority,no_action,True,20,10,86.3,0.0
content_dc3ddfde0842,client_19581e27de,0.5065784377650109,low,low_priority,no_action,True,20,8416,3.5,1.09
content_777f6b11a8eb,client_4e07408562,0.5065561683477741,low,low_priority,no_action,False,7,10730,4.9,1.21
content_f69861481e07,client_4e07408562,0.5065555279969017,low,stale_visible_but_low_model_risk,spot_check_only,False,104,2173,6.5,0.23
content_a5696ea7c743,client_19581e27de,0.5065445774186647,low,stale_visible_but_low_model_risk,spot_check_only,True,104,17025,5.5,0.21
content_1ba13a48ba44,client_4e07408562,0.5064961120798827,low,low_priority,no_action,False,7,3038,7.6,0.1
content_bd2e9a3a1748,client_b4944c6ff0,0.5064863559825676,low,low_priority,no_action,True,8,5872,5.9,1.0
content_b392784ffbfa,client_6208ef0f77,0.5064185469919338,low,stale_visible_but_low_model_risk,spot_check_only,True,104,14485,27.6,0.71
content_48f784c610f6,client_bbb965ab0c,0.5063562968075959,low,low_priority,no_action,True,15,12573,3.7,0.72
content_794e18b14fd8,client_4fc82b26ae,0.5063531575979117,low,low_priority,no_action,True,20,24,10.0,0.0
content_30974e37f072,client_7f2253d7e2,0.506138724633593,low,low_priority,no_action,True,20,17240,5.2,1.17
content_6e2f3780a39e,client_f369cb89fc,0.5060912360422914,low,low_priority,no_action,False,20,23,7.3,4.35
content_b7f81f0e6cba,client_3fdba35f04,0.506044337995285,low,low_priority,no_action,True,26,17636,9.6,0.87
content_2db07c49e2d5,client_19581e27de,0.5060017451315058,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1099,7.4,0.55
content_a22b7f6c73c5,client_7f2253d7e2,0.5058689081743766,low,low_priority,no_action,True,20,28192,9.1,4.78
content_256c97efa88a,client_19581e27de,0.505865236581922,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1396,6.1,0.5
content_b921f8c3a97a,client_624b60c58c,0.505833514861511,low,low_priority,no_action,True,20,22,6.9,0.0
content_c8ae55a0e62d,client_19581e27de,0.5058247670061459,low,stale_visible_but_low_model_risk,spot_check_only,True,104,24681,5.7,0.56
content_f51e681dcb3e,client_19581e27de,0.5057567970136821,low,stale_visible_but_low_model_risk,spot_check_only,True,104,812,7.5,0.49
content_91c6365b5e43,client_19581e27de,0.5057437393346206,low,low_priority,no_action,True,104,31364,4.8,0.48
content_f8e926df1f5c,client_19581e27de,0.5057145840117478,low,stale_visible_but_low_model_risk,spot_check_only,True,104,9747,4.8,0.48
content_c9da4ca41bc1,client_19581e27de,0.5057104930596509,low,stale_visible_but_low_model_risk,spot_check_only,True,104,15547,6.4,0.2
content_506289517701,client_a88a7902cb,0.5057007220068677,low,low_priority,no_action,True,8,6,15.3,0.0
content_be3a940c5354,client_b4944c6ff0,0.5056172025431411,low,low_priority,no_action,True,8,8029,3.6,1.17
content_a9caf0986819,client_19581e27de,0.5056016458597413,low,stale_visible_but_low_model_risk,spot_check_only,True,104,4096,6.1,0.61
content_d0615fbaef54,client_19581e27de,0.5055878321517979,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1192,5.3,0.67
content_85d021f0a213,client_4e07408562,0.5055726723482207,low,low_priority,no_action,False,13,1070,26.7,0.28
content_0513586edfbc,client_4e07408562,0.5055494346110637,low,low_priority,no_action,False,25,10794,8.6,0.2
content_a8ea555e3f7d,client_9400f1b21c,0.5055454645306745,low,low_priority,no_action,True,20,305,4.2,0.66
content_0e23e310d404,client_19581e27de,0.5055223355134134,low,stale_visible_but_low_model_risk,spot_check_only,True,104,29541,4.1,0.27
content_7ad6f30e73be,client_19581e27de,0.5055081659017117,low,stale_visible_but_low_model_risk,spot_check_only,True,104,26555,5.2,0.24
content_fd40fc33802e,client_8722616204,0.5054481185128976,low,low_priority,no_action,True,8,4,15.8,0.0
content_d238ccc6d988,client_19581e27de,0.5054125236562331,low,stale_visible_but_low_model_risk,spot_check_only,True,104,5509,4.8,0.42
content_17e62c7661d8,client_4e07408562,0.505353113404599,low,low_priority,no_action,False,25,8937,11.1,0.15
content_7448304bec7f,client_8b940be7fb,0.505351662323061,low,low_priority,no_action,False,7,30002,5.5,0.41
content_52b8af988a46,client_19581e27de,0.5053355020218778,low,stale_visible_but_low_model_risk,spot_check_only,True,104,2908,5.0,0.76
content_9ff6ee46e96c,client_19581e27de,0.5052933239830334,low,stale_visible_but_low_model_risk,spot_check_only,True,104,6945,3.3,0.35
content_ce0ada7b2b72,client_bbb965ab0c,0.505270847165698,low,low_priority,no_action,True,15,16053,3.3,0.82
content_ef664b387d2c,client_19581e27de,0.5052675290518198,low,stale_visible_but_low_model_risk,spot_check_only,True,104,4171,4.8,0.53
content_7840da34fd56,client_4ec9599fc2,0.5051893444815997,low,low_priority,no_action,True,20,255,32.8,0.0
content_b9c64974f6cb,client_19581e27de,0.5051542131729613,low,low_priority,no_action,True,104,39341,4.0,0.47
content_890585e33927,client_3fdba35f04,0.5051444237043289,low,low_priority,no_action,True,20,5519,19.9,0.36
content_79d7f967722d,client_8527a891e2,0.505143835492744,low,low_priority,no_action,False,104,6,14.7,0.0
content_5c8d86efbed3,client_4e07408562,0.505104210998346,low,low_priority,no_action,False,14,4013,7.1,0.17
content_e1568c425186,client_19581e27de,0.5050822062691419,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1561,4.0,0.96
content_02950673a353,client_19581e27de,0.5050597254862953,low,low_priority,no_action,True,20,21304,4.4,0.83
content_5099fd7ada65,client_8527a891e2,0.505055248347209,low,low_priority,no_action,False,104,6,18.7,0.0
content_09b9a4d97410,client_4e07408562,0.5050127868258634,low,low_priority,no_action,False,13,8263,4.3,0.31
content_6d27b592c666,client_4fc82b26ae,0.5048671096850428,low,low_priority,no_action,True,20,25,10.2,0.0
content_fb058abf3efb,client_6208ef0f77,0.5048152946761799,low,stale_visible_but_low_model_risk,spot_check_only,True,104,20599,6.7,1.02
content_1c8ae05abbfa,client_4ec9599fc2,0.5047791047344874,low,low_priority,no_action,True,104,8,4.9,0.0
content_35a9298ccea2,client_19581e27de,0.504735851125466,low,low_priority,no_action,True,20,53768,6.3,0.34
content_6a511f8aa90a,client_4e07408562,0.5047234168606811,low,low_priority,no_action,False,13,3065,12.3,0.26
content_f02f69a3982e,client_a88a7902cb,0.5046633567149816,low,low_priority,no_action,True,8,6,15.3,0.0
content_35b56e13a9ba,client_4e07408562,0.5046576832863484,low,low_priority,no_action,False,13,6387,44.6,0.05
content_fada223d2e8d,client_19581e27de,0.5046334599443533,low,low_priority,no_action,True,20,7950,9.3,0.1
content_c927eb7d0af9,client_a88a7902cb,0.5045534021909416,low,low_priority,no_action,True,28,13478,4.0,0.89
content_35c45cb034ab,client_8527a891e2,0.5045531161484973,low,stale_visible_but_low_model_risk,spot_check_only,False,104,627,36.6,0.16
content_fe47d9ac895b,client_8722616204,0.5045068809820674,low,low_priority,no_action,True,8,7,2.6,0.0
content_b581c64530b5,client_19581e27de,0.5045020524614181,low,stale_visible_but_low_model_risk,spot_check_only,True,104,10187,2.1,0.48
content_b9d721cb3d7c,client_4ec9599fc2,0.5044378120713415,low,low_priority,no_action,True,104,98,9.6,0.0
content_660dff42ecc1,client_f74efabef1,0.5044188488904252,low,low_priority,no_action,True,20,12079,4.8,1.01
content_97c87a0bcf58,client_349c41201b,0.5043777422202703,low,low_priority,no_action,True,20,14845,6.0,0.67
content_c1ae3265aed4,client_4e07408562,0.5043461879923874,low,low_priority,no_action,False,14,1890,12.2,0.32
content_801b70aa7e5f,client_19581e27de,0.50432981534815,low,stale_visible_but_low_model_risk,spot_check_only,True,104,28232,6.4,0.25
content_d11aa36e122c,client_4e07408562,0.5042752635235851,low,low_priority,no_action,False,34,12291,8.5,0.28
content_78b1c955565a,client_e629fa6598,0.5042115726182457,low,low_priority,no_action,False,104,117,58.4,0.0
content_ac77a0ae4185,client_f74efabef1,0.5042112761617548,low,low_priority,no_action,True,20,33210,6.7,0.42
content_5e8326f7d933,client_8722616204,0.5042021743543362,low,low_priority,no_action,True,20,8,8.0,12.5
content_c1d62222290d,client_19581e27de,0.5041906937441116,low,stale_visible_but_low_model_risk,spot_check_only,True,104,11681,5.1,0.37
content_7288b75deccf,client_6208ef0f77,0.504189254673453,low,low_priority,no_action,True,104,45365,16.6,0.89
content_abf8670bf9c2,client_6208ef0f77,0.504178322173781,low,stale_visible_but_low_model_risk,spot_check_only,True,104,12497,13.9,1.21
content_d1e02df17941,client_19581e27de,0.5041778623892496,low,low_priority,no_action,True,104,30521,4.1,0.37
content_e633953d71df,client_19581e27de,0.5041632578452163,low,stale_visible_but_low_model_risk,spot_check_only,True,104,980,22.0,0.2
content_84b504f830bf,client_4e07408562,0.5041589499005666,low,low_priority,no_action,False,25,18678,7.0,0.16
content_31add1f59109,client_4ec9599fc2,0.5041482295035807,low,low_priority,no_action,True,20,81,4.3,0.0
content_6c9cfd878494,client_3fdba35f04,0.504039784254596,low,low_priority,no_action,True,20,6936,10.1,0.3
content_cacc4305a8b7,client_6208ef0f77,0.5040245506333876,low,low_priority,no_action,True,104,41576,26.2,0.67
content_59c8ae5138e8,client_4ec9599fc2,0.5039902758158356,low,low_priority,no_action,True,20,54,65.5,0.0
content_b76e9df236ff,client_4fc82b26ae,0.5039693338486628,low,low_priority,no_action,True,20,5013,8.6,0.56
content_f237ced1ba05,client_19581e27de,0.503925887778767,low,stale_visible_but_low_model_risk,spot_check_only,True,104,8991,3.9,0.37
content_f7fbace6cc40,client_4ec9599fc2,0.5038509970036681,low,low_priority,no_action,True,104,8,9.8,0.0
content_cb8aca22fc44,client_6208ef0f77,0.5038239021735749,low,low_priority,no_action,True,20,15176,8.2,1.85
content_ea9db7a9f75b,client_4e07408562,0.5037992677141662,low,low_priority,no_action,False,13,3957,4.3,0.2
content_9992603441ba,client_19581e27de,0.5037695130140225,low,low_priority,no_action,True,20,8624,6.8,0.09
content_c663d8d909c6,client_19581e27de,0.5037459762495581,low,stale_visible_but_low_model_risk,spot_check_only,True,104,16634,4.8,0.33
content_0f1ee515fdf5,client_19581e27de,0.5037253850606932,low,low_priority,no_action,True,20,39292,4.9,0.36
content_08b747d4bf4c,client_19581e27de,0.5037182391813889,low,stale_visible_but_low_model_risk,spot_check_only,True,104,378,26.9,0.0
content_c4dba8c78807,client_f74efabef1,0.5036958765564566,low,low_priority,no_action,True,20,12852,10.0,0.51
content_72fbae509aa5,client_b4944c6ff0,0.5036883194804659,low,low_priority,no_action,True,20,33199,4.3,0.47
content_8c6ecdbc57d8,client_4e07408562,0.5036853122736877,low,low_priority,no_action,False,13,945,9.1,0.21
content_4cb8ceca114e,client_4e07408562,0.5036683086539564,low,low_priority,no_action,False,25,6017,8.1,0.55
content_6b353142b24f,client_19581e27de,0.503645302463141,low,stale_visible_but_low_model_risk,spot_check_only,True,104,1744,10.6,0.34
content_1b8b70d61675,client_3fdba35f04,0.5036256233720865,low,low_priority,no_action,True,20,20350,6.9,0.17
content_c4ea8ed01996,client_4e07408562,0.5035954460943145,low,low_priority,no_action,False,35,11695,9.4,0.31
content_b1306fe21236,client_f74efabef1,0.5035606427328468,low,low_priority,no_action,True,20,8,10.0,0.0
content_692eaa4b34d2,client_19581e27de,0.5035539974553758,low,low_priority,no_action,True,104,39127,5.2,0.17
content_42c092b2c296,client_4e07408562,0.5034808264196085,low,low_priority,no_action,False,26,38860,7.2,0.22
content_6989c356365e,client_4e07408562,0.5034545881706772,low,low_priority,no_action,False,35,47962,7.4,0.25
content_1f294fcef5d8,client_4fc82b26ae,0.5034451233427094,low,low_priority,no_action,True,20,27,11.5,0.0
content_fcc4d5bd69d4,client_6208ef0f77,0.5034434878431737,low,low_priority,no_action,True,104,33850,11.7,1.14
